library_id,total_spots,total_bases,taxonomy_id,ScientificName,kingdom,phylum,class,order,family,genus,species
"SRR17818585", 7410843, 2223252900, 2913495, " Acinetobacter sp. AHP123", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Acinetobacter", " Acinetobacter sp. AHP123"
"ERR3931068", 1652250, 762993575, 2614830, " Pseudidiomarina piscicola", " Bacteria", " NA", " Gammaproteobacteria", " Alteromonadales", " Idiomarinaceae", " Pseudidiomarina", " Pseudidiomarina piscicola"
"DRR138841", 388320, 220469739, 2219225, " Pseudomonas asiatica", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas asiatica"
"SRR7216358", 1574177, 472253100, 2070674, " Pseudomonas sp. GW456-12-10-14-LB2", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. GW456-12-10-14-LB2"
"SRR7014936", 5622582, 1685228038, 2004649, " Acinetobacter sp. WCHA29", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Acinetobacter", " Acinetobacter sp. WCHA29"
"SRR16146537", 1632158, 435101532, 2589989, " Vibrio sp. Scap16", " Bacteria", " NA", " Gammaproteobacteria", " Vibrionales", " Vibrionaceae", " Vibrio", " Vibrio sp. Scap16"
"SRR6007400", 3523402, 1064067404, 1094342, " Alcanivorax xenomutans", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Alcanivoracaceae", " Alcanivorax", " Alcanivorax xenomutans"
"SRR20754177", 561231, 136209062, 2735751, " Campylobacter sp. W0066.1", " Bacteria", " NA", " Gammaproteobacteria", " NA", " NA", " NA", " Campylobacter sp. W0066.1"
"SRR18482835", 129822984, 39206541168, 1239307, " Sodalis praecaptivus", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Bruguierivoracaceae", " Sodalis", " Sodalis praecaptivus"
"SRR20722449", 1120332, 674439864, 2769275, " Pseudomonas sp. PDM23", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. PDM23"
"SRR21658415", 5083739, 1525121700, 375760, " Marinobacter gudaonensis", " Bacteria", " Proteobacteria", " Gammaproteobacteria", " Alteromonadales", " Alteromonadaceae", " Marinobacter", " Marinobacter gudaonensis"
"SRR5436206", 475307, 237653500, 1977875, " Acinetobacter sp. ANC 4648", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Acinetobacter", " Acinetobacter sp. ANC 4648"
"SRR17848305", 3234209, 1946993818, 703, " Plesiomonas shigelloides", " Bacteria", " Proteobacteria", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Plesiomonas", " Plesiomonas shigelloides"
"SRR7694209", 2161760, 618835298, 2202154, " Dyella sp. C9", " Bacteria", " NA", " Gammaproteobacteria", " Xanthomonadales", " Rhodanobacteraceae", " Dyella", " Dyella sp. C9"
"SRR9165325", 1391823, 766677461, 2547598, " Marinobacter sp. JH2", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Marinobacteraceae", " Marinobacter", " Marinobacter sp. JH2"
"SRR6785588", 2651084, 779728060, 2073078, " Pseudomonas sp. DTU12.3", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. DTU12.3"
"SRR14936168", 1810432, 485258747, 2851802, " Pseudomonas sp. 7817-44-E2", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. 7817-44-E2"
"SRR20324089", 30930, 27316190, 204627, " endosymbiont of Metamasius hemipterus", " Bacteria", " NA", " Gammaproteobacteria", " NA", " NA", " Candidatus Nardonella", " Candidatus Nardonella dryophthoridicola"
"SRR14935846", 1791565, 493732261, 2851872, " Stenotrophomonas sp. 7824-12-E1", " Bacteria", " NA", " Gammaproteobacteria", " Xanthomonadales", " Xanthomonadaceae", " Stenotrophomonas", " Stenotrophomonas sp. 7824-12-E1"
"SRR17302511", 1728135, 345627000, 61647, " Pluralibacter gergoviae", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Pluralibacter", " Pluralibacter gergoviae"
"SRR12907344", 2365708, 714443816, 2780382, " Superficieibacter sp. 1612_C1", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Superficieibacter", " Superficieibacter sp. 1612_C1"
"ERR7719769", 2650939, 1318481062, 1641715, " Sinobacterium norvegicum", " Bacteria", " NA", " Gammaproteobacteria", " Cellvibrionales", " Spongiibacteraceae", " Sinobacterium", " Sinobacterium norvegicum"
"SRR10136602", 1115066, 671269732, 2608350, " Klebsiella sp. Acro-834", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Klebsiella", " Klebsiella sp. Acro-834"
"SRR7904263", 1267620, 636345240, 2137478, " Halomonas sp. SL1", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Halomonadaceae", " Halomonas", " Halomonas sp. SL1"
"SRR4187679", 3443389, 1039903478, 551989, " Kosakonia arachidis", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Kosakonia", " Kosakonia arachidis"
"SRR4236231", 5105463, 1541849826, 1673609, " Acinetobacter albensis", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Acinetobacter", " Acinetobacter albensis"
"SRR1592252", 10820852, 3246255600, 1449220, " Gammaproteobacteria bacterium SCGC AC-724-D06", " Bacteria", " NA", " Gammaproteobacteria", " NA", " NA", " NA", " Gammaproteobacteria bacterium SCGC AC-724-D06"
"SRR1587406", 5474708, 1642412400, 1123036, " Psychromonas arctica DSM 14288", " Bacteria", " NA", " Gammaproteobacteria", " Alteromonadales", " Psychromonadaceae", " Psychromonas", " Psychromonas arctica"
"SRR10825152", 8000000, 1518304477, 2794574, " Candidatus Symbiopectobacterium sp. 'North America'", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Symbiopectobacterium", " Candidatus Symbiopectobacterium sp. 'North America'"
"SRR1798115", 14386661, 4344771622, 1292017, " Cycloclasticus sp. SCGC AC281-A15", " Bacteria", " NA", " Gammaproteobacteria", " Thiotrichales", " Piscirickettsiaceae", " Cycloclasticus", " Cycloclasticus sp. SCGC AC281-A15"
"SRR20656696", 721150, 176502934, 2735757, " Campylobacter sp. RM9756", " Bacteria", " NA", " Gammaproteobacteria", " NA", " NA", " NA", " Campylobacter sp. RM9756"
"SRR7216447", 2638780, 791634000, 2070625, " Pseudomonas sp. MPR-LB3", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. MPR-LB3"
"SRR1197693", 3108933, 628004466, 1439319, " Citrobacter sp. MGH 55", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Citrobacter", " Citrobacter sp. MGH 55"
"SRR6943617", 5793231, 868161542, 2066479, " Pectobacterium peruviense", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Pectobacteriaceae", " Pectobacterium", " Pectobacterium peruviense"
"ERR1843171", 1421571, 842908398, 1935446, " Photobacterium toruni", " Bacteria", " NA", " Gammaproteobacteria", " Vibrionales", " Vibrionaceae", " Photobacterium", " Photobacterium toruni"
"SRR14936016", 1988577, 553639830, 2851755, " Pseudomonas sp. 18-W5-C-2", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. 18-W5-C-2"
"SRR11278928", 5005624, 1501687200, 2570350, " Marinobacter shengliensis subsp. alexandrii", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Marinobacteraceae", " Marinobacter", " Marinobacter shengliensis"
"SRR12767580", 4986566, 1495969800, 67826, " Citrobacter sedlakii", " Bacteria", " Proteobacteria", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Citrobacter", " Citrobacter sedlakii"
"SRR5165556", 6247990, 1886892980, 1566293, " Rahnella sp. NFIX50", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Yersiniaceae", " Rahnella", " Rahnella sp. NFIX50"
"SRR960198", 4011635, 810350270, 1391912, " Acinetobacter oleivorans CIP 110421", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Acinetobacter", " Acinetobacter oleivorans"
"SRR6185944", 1310230, 246582124, 71657, " Lonsdalea quercina", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Pectobacteriaceae", " Lonsdalea", " Lonsdalea quercina"
"SRR7216360", 1614918, 484475400, 2070646, " Pseudomonas sp. MPR-AND1B", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. MPR-AND1B"
"SRR4139944", 3724641, 1117392300, 1566213, " Pseudomonas sp. NFPP07", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. NFPP07"
"SRR8113330", 10097813, 3049539526, 1176259, " Pseudomonas songnenensis", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas songnenensis"
"SRR7216453", 3020929, 906278700, 2070623, " Pseudomonas sp. MPR-R2A3", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. MPR-R2A3"
"SRR12615805", 1495900, 216396714, 2249302, " Francisella marina", " Bacteria", " NA", " Gammaproteobacteria", " Thiotrichales", " Francisellaceae", " Francisella", " Francisella marina"
"SRR7216419", 1847679, 554303700, 2070616, " Pseudomonas sp. FW215-R4", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. FW215-R4"
"SRR16109997", 84954, 575163737, 2589987, " Shewanella sp. Scap07", " Bacteria", " NA", " Gammaproteobacteria", " Alteromonadales", " Shewanellaceae", " Shewanella", " Shewanella sp. Scap07"
"SRR7216450", 2647435, 794230500, 2070558, " Pseudomonas sp. FW305-47B", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. FW305-47B"
"SRR7508556", 163482, 1536221053, 1173273, " Pseudomonas sp. R2-37-08W", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. R2-37-08W"
"SRR10136600", 1439586, 866630772, 2608352, " Klebsiella sp. Ap-874", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Klebsiella", " Klebsiella sp. Ap-874"
"ERR2000418", 1309189, 778757943, 2204296, " Photobacterium andalusiense", " Bacteria", " NA", " Gammaproteobacteria", " Vibrionales", " Vibrionaceae", " Photobacterium", " Photobacterium andalusiense"
"SRR11849212", 1129091, 677454600, 2591147, " Halomonas sp. B1.N12", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Halomonadaceae", " Halomonas", " Halomonas hibernica"
"SRR7216491", 2226487, 667946100, 2070664, " Pseudomonas sp. FW300-N1A5", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. FW300-N1A5"
"SRR8616529", 2500000, 7.5e+08, 2529829, " Pseudomonas sp. 136-3", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. 136-3"
"DRR199516", 6889499, 2021211488, 2675730, " Citrobacter sp. WP9-S18-ESBL-01", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Citrobacter", " Citrobacter sp. WP9-S18-ESBL-01"
"SRR10393947", 2677782, 976246293, 86177, " Halomonas utahensis", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Halomonadaceae", " Halomonas", " Halomonas utahensis"
"SRR19761442", 3167247, 944374245, 2961531, " Pseudomonas sp. KHPS1", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. KHPS1"
"SRR14766875", 4625308, 1112576429, 485876, " Pseudomonas oryzicola", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas oryzicola"
"SRR7216414", 900209, 270062700, 2070631, " Pseudomonas sp. FW306-2-2C-D06C", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. FW306-2-2C-D06C"
"SRR005470", 468622, 124435174, 500638, " Edwardsiella tarda ATCC 23685", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Hafniaceae", " Edwardsiella", " Edwardsiella tarda"
"SRR7958972", 4095913, 1548477634, 2419840, " Salinivibrio sp. VYel7", " Bacteria", " NA", " Gammaproteobacteria", " Vibrionales", " Vibrionaceae", " Salinivibrio", " Salinivibrio sp. VYel7"
"SRR1917320", 163482, 1709110933, 1504981, " Halomonas sp. KO116", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Halomonadaceae", " Halomonas", " Halomonas sp. KO116"
"SRR7243169", 424205, 255371410, 556, " Dickeya chrysanthemi", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Dickeya", " Dickeya chrysanthemi"
"SRR13320095", 4368946, 1249560041, 2779368, " Vibrio sp. IB15", " Bacteria", " NA", " Gammaproteobacteria", " Vibrionales", " Vibrionaceae", " Vibrio", " Vibrio sp. IB15"
"SRR7216456", 1506324, 451897200, 2070605, " Pseudomonas sp. GW101-20A5", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. GW101-20A5"
"SRR10760085", 7613909, 2257286954, 2691040, " Halomonas icarae", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Halomonadaceae", " Halomonas", " Halomonas icarae"
"SRR387737", 3356344, 671268800, 1095743, " Haemophilus paraphrohaemolyticus HK411", " Bacteria", " NA", " Gammaproteobacteria", " Pasteurellales", " Pasteurellaceae", " Haemophilus", " Haemophilus paraphrohaemolyticus"
"ERR595940", 1054578, 284999892, 650, " Aeromonas jandaei", " Bacteria", " NA", " Gammaproteobacteria", " Aeromonadales", " Aeromonadaceae", " Aeromonas", " Aeromonas jandaei"
"SRR7716627", 7372040, 2211612000, 2213017, " Pseudomonas huaxiensis", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas huaxiensis"
"DRR173014", 438517, 256792357, 2666183, " Pseudomonas juntendi", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas juntendi"
"SRR15031023", 4064200, 2040228400, 515393, " Pseudomonas yamanorum", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas yamanorum"
"SRR14766821", 1213646, 366521092, 2842347, " Pseudomonas azerbaijanoccidens", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas azerbaijanoccidens"
"SRR6442655", 3380099, 1014029700, 2027290, " Providencia huaxiensis", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Morganellaceae", " Providencia", " Providencia huaxiensis"
"SRR1588373", 14289884, 4286965200, 1449269, " Oceanospirillales bacterium SCGC AD-311-I18", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " NA", " NA", " Oceanospirillales bacterium SCGC AD-311-I18"
"SRR2127726", 2112267, 426677934, 1686384, " Citrobacter sp. BIDMC107", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Citrobacter", " Citrobacter sp. BIDMC107"
"SRR9305630", 2707288, 817600976, 2589080, " Luteibacter pinisoli", " Bacteria", " NA", " Gammaproteobacteria", " Xanthomonadales", " Rhodanobacteraceae", " Luteibacter", " Luteibacter pinisoli"
"SRR1798116", 19829650, 5988554300, 1292016, " Cycloclasticus sp. SCGC AC281-D15", " Bacteria", " NA", " Gammaproteobacteria", " Thiotrichales", " Piscirickettsiaceae", " Cycloclasticus", " Cycloclasticus sp. SCGC AC281-D15"
"SRR11483196", 881435, 1913107514, 2697371, " Klebsiella sp. MPUS7", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Klebsiella", " Klebsiella sp. MPUS7"
"SRR850671", 3535439, 714158678, 1329840, " Enterobacter sp. BIDMC 28", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Enterobacter", " Enterobacter sp. BIDMC 28"
"SRR2062532", 2795900, 698975000, 2497436, " Enterobacter quasiroggenkampii", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Enterobacter", " Enterobacter quasiroggenkampii"
"SRR5851861", 3042130, 918723260, 1323738, " Pseudidiomarina planktonica", " Bacteria", " NA", " Gammaproteobacteria", " Alteromonadales", " Idiomarinaceae", " Pseudidiomarina", " Pseudidiomarina planktonica"
"SRR11237782", 14040301, 4212090300, 353, " Azotobacter chroococcum", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Azotobacter", " Azotobacter chroococcum"
"SRR7216492", 2037300, 611190000, 2070665, " Pseudomonas sp. FW306-2-11AD", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. FW306-2-11AD"
"SRR6219163", 497981, 234170878, 754436, " Photobacterium aphoticum", " Bacteria", " NA", " Gammaproteobacteria", " Vibrionales", " Vibrionaceae", " Photobacterium", " Photobacterium aphoticum"
"SRR11823201", 587990, 316846644, 2738353, " Salmonella sp. WLDB-355788863", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Salmonella", " Salmonella sp. WLDB-355788863"
"SRR11871663", 1909681, 376484025, 2740531, " Pseudomonas allii", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas allii"
"SRR21669490", 105990, 933938356, 2604832, " Pseudomonas lalkuanensis", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas lalkuanensis"
"SRR10989858", 3852101, 1095432189, 1683644, " Cronobacter sp. EKM102R", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Cronobacter", " Cronobacter sp. EKM102R"
"SRR9902265", 2926473, 8993457236, 1202962, " Moritella marina ATCC 15381", " Bacteria", " NA", " Gammaproteobacteria", " Alteromonadales", " Moritellaceae", " Moritella", " Moritella marina"
"SRR20689870", 10616933, 5329700366, 227, " Pseudoalteromonas carrageenovora", " Bacteria", " Proteobacteria", " Gammaproteobacteria", " Alteromonadales", " Pseudoalteromonadaceae", " Pseudoalteromonas", " Pseudoalteromonas carrageenovora"
"SRR4052153", 4415310, 1324593000, 1122163, " Legionella jamestowniensis DSM 19215", " Bacteria", " NA", " Gammaproteobacteria", " Legionellales", " Legionellaceae", " Legionella", " Legionella jamestowniensis"
"SRR3401381", 2923062, 1461531000, 1812101, " Coetzeea brasiliensis", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Thorselliaceae", " Coetzeea", " Coetzeea brasiliensis"
"SRR5234838", 8510744, 1690470128, 1541440, " Salinicola acroporae", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Halomonadaceae", " Salinicola", " Salinicola acroporae"
"SRR3926901", 37088543, 5637458536, 857087, " Methylomonas methanica MC09", " Bacteria", " NA", " Gammaproteobacteria", " Methylococcales", " Methylococcaceae", " Methylomonas", " Methylomonas methanica"
